path,plate,well,sheet,condition
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell20.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell3.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell4.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell6.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell7.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250724_patterned_plate_10/E02_250728_ctrl_siRNA_Ars/Cell8.nd2,250724_patterned_plate_10,E02,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell10.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell11.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell12.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell13.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell15.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell17.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell18.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell19.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell2.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell20.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell3.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell4.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell5.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell6.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell7.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell8.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/B03_250806_ctrl_siRNA_Ars/Cell9.nd2,250731_patterned_plate_11_good,B03,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell1.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell10.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell11.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell12.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell13.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell14.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell15.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell17.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell18.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell19.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell20.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell3.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell4.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell5.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell8.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/C03_250806_MAPK9_siRNA_Ars/Cell9.nd2,250731_patterned_plate_11_good,C03,MAPK9 siRNA,MAPK9 Ars
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell10.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell11.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell12.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell2.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell4.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell5.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell6.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell8.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D06_250808_NoV/Cell9.nd2,250731_patterned_plate_11_good,D06,TRAK isoform (mito),no TRAK
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell1.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell10.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell12.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell13.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell5.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/D07_250811_TRAK2_mDRH/Cell9.nd2,250731_patterned_plate_11_good,D07,TRAK2 helix muts,TRAK2 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell11.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell13.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell14.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell15.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell16.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell18.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell20.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell3.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell4.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell5.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell6.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E03_250806_ctrl_siRNA_ctrl/Cell7.nd2,250731_patterned_plate_11_good,E03,MAPK9 siRNA,ctrl ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell10.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell10.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell13.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell13.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell2.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell2.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell5.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell5.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell6.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell6.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell7.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell7.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell8.nd2,250731_patterned_plate_11_good,E05,TRAK isoform (mito),TRAK1
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E05_250808_TRAK1_wt/Cell8.nd2,250731_patterned_plate_11_good,E05,TRAK1 helix muts,T1 wt
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell10.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell11.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell12.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell2.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell5.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell6.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell8.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E06_250808_TRAK1_mDRH/Cell9.nd2,250731_patterned_plate_11_good,E06,TRAK1 helix muts,T1 mDRH
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell11.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell12.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell3.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell5.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell6.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell7.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/E07_250811_TRAK2_mDRH_Sp/Cell9.nd2,250731_patterned_plate_11_good,E07,TRAK2 helix muts,TRAK2 mDRH mSpindly
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell1.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell10.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell11.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell12.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell15.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell17.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell18.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell19.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell2.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell20.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell3.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell4.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell5.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell6.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell8.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F03_250806_MAPK9_siRNA_ctrl/Cell9.nd2,250731_patterned_plate_11_good,F03,MAPK9 siRNA,MAPK9 ctrl
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell1.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell1.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell11.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell11.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell13.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell13.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell3.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell3.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell4.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell4.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell5.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell5.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell7.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell7.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell8.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell8.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell9.nd2,250731_patterned_plate_11_good,F05,TRAK isoform (mito),TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F05_250808_TRAK2_wt/Cell9.nd2,250731_patterned_plate_11_good,F05,TRAK2 helix muts,TRAK2
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F06_250811_TRAK1_mDRH_dSp/Cell10.nd2,250731_patterned_plate_11_good,F06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F06_250811_TRAK1_mDRH_dSp/Cell12.nd2,250731_patterned_plate_11_good,F06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F06_250811_TRAK1_mDRH_dSp/Cell5.nd2,250731_patterned_plate_11_good,F06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F06_250811_TRAK1_mDRH_dSp/Cell6.nd2,250731_patterned_plate_11_good,F06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250731_patterned_plate_11_good/F06_250811_TRAK1_mDRH_dSp/Cell9.nd2,250731_patterned_plate_11_good,F06,TRAK1 helix muts,T1 mDRH / dSp
/Volumes/valelab/_for_Mark/patterned_data/250807_patterned_plate_12/B04_250813_ctrl_siRNA_Ars/Cell10.nd2,250807_patterned_plate_12,B04,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250807_patterned_plate_12/B04_250813_ctrl_siRNA_Ars/Cell11.nd2,250807_patterned_plate_12,B04,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250807_patterned_plate_12/B04_250813_ctrl_siRNA_Ars/Cell12.nd2,250807_patterned_plate_12,B04,MAPK9 siRNA,ctrl Ars
/Volumes/valelab/_for_Mark/patterned_data/250807_patterned_plate_12/B04_250813_ctrl_siRNA_Ars/Cell13.nd2,250807_patterned_plate_12,B04,MAPK9 siRNA,ctrl Ars
